date,value
1977-08-07,598.2538031833494
1977-08-14,584.6005645141238
1977-08-21,568.6851376003376
1977-08-28,553.4419035450212
1977-09-04,541.8325780428398
1977-09-11,534.0823407051724
1977-09-18,530.3923921151995
1977-09-25,530.4920345530229
1977-10-02,532.1096951823718
1977-10-09,534.6163877431701
1977-10-16,536.93694276018
1977-10-23,541.0881397314593
1977-10-30,550.6698710642607
1977-11-06,565.0606475227819
1977-11-13,580.4840003605392
1977-11-20,593.7911587817536
1977-11-27,601.8850801280702
1977-12-04,604.5051127638766
1977-12-11,603.7020399008939
1977-12-18,600.7040333889364
1977-12-25,597.4876198051398
1978-01-01,593.8952358961787
1978-01-08,590.1603034037342
1978-01-15,585.3688667000299
1978-01-22,577.7693655737686
1978-01-29,570.3916890741122
1978-02-05,564.3820163793145
